step,loss,seg,ap,cp,gate
151,1.333516,1.322781,0.004743,0.002828,0.009220
152,1.321316,1.310314,0.006031,0.003183,0.009159
153,1.283810,1.273507,0.003313,0.002589,0.009122
154,1.302177,1.291972,0.002145,0.003582,0.009060
155,1.254275,1.243680,0.005533,0.002572,0.008974
156,1.262967,1.251848,0.007853,0.003133,0.008922
157,1.343796,1.333756,0.003515,0.002438,0.008849
158,1.222506,1.211950,0.004998,0.003747,0.008807
159,1.367837,1.356206,0.010533,0.003882,0.008748
160,1.437804,1.426995,0.008190,0.002402,0.008691
161,1.299165,1.289570,0.000717,0.004014,0.008649
162,1.455576,1.443070,0.016587,0.003011,0.008586
163,1.406067,1.393454,0.017388,0.002962,0.008544
164,1.290389,1.279760,0.007670,0.003032,0.008489
165,1.230373,1.220820,0.002362,0.003180,0.008445
166,1.265227,1.254569,0.007958,0.003358,0.008395
167,1.406381,1.396526,0.003335,0.004222,0.008344
168,1.291155,1.280988,0.005947,0.003438,0.008289
169,1.266962,1.257619,0.002669,0.002799,0.008250
170,1.370348,1.360418,0.005084,0.003611,0.008191
171,1.366250,1.355623,0.008390,0.003994,0.008150
172,1.247919,1.237665,0.007556,0.003208,0.008101
173,1.365368,1.355666,0.004183,0.004051,0.008056
174,1.220285,1.210058,0.009206,0.001885,0.008008
175,1.251254,1.242264,0.002790,0.002341,0.007964
176,1.264132,1.254783,0.004323,0.002828,0.007919
177,1.285147,1.276072,0.001906,0.004101,0.007874
178,1.283564,1.272301,0.012980,0.004187,0.007829
179,1.292390,1.279476,0.020808,0.004826,0.007786
180,1.378715,1.369411,0.003512,0.004303,0.007741
181,1.344183,1.335304,0.000676,0.005238,0.007697
182,1.302890,1.293259,0.006673,0.003188,0.007659
183,1.440952,1.431529,0.006099,0.002962,0.007611
184,1.367798,1.356237,0.016114,0.003814,0.007576
185,1.260553,1.251341,0.005649,0.002734,0.007535
186,1.362986,1.353402,0.006459,0.004002,0.007491
187,1.342063,1.333019,0.002755,0.005158,0.007462
188,1.347664,1.337903,0.007178,0.004560,0.007414
189,1.423454,1.412580,0.014663,0.002845,0.007373
190,1.397524,1.386847,0.013741,0.002944,0.007340
191,1.334483,1.325707,0.003336,0.004009,0.007308
192,1.329809,1.320644,0.005390,0.004030,0.007282
193,1.341173,1.332279,0.003886,0.004076,0.007302
194,1.368323,1.356977,0.016831,0.003603,0.007259
195,1.283723,1.274780,0.004267,0.004508,0.007188
196,1.304292,1.295988,0.002116,0.003680,0.007145
197,1.360873,1.349814,0.016625,0.002983,0.007137
198,1.327515,1.316430,0.017502,0.002146,0.007155
199,1.379884,1.371344,0.003487,0.003951,0.007052
200,1.290177,1.280801,0.008188,0.003600,0.007018
201,1.308534,1.299778,0.006561,0.002320,0.006980
202,1.373569,1.364111,0.008328,0.004200,0.006951
203,1.311259,1.302963,0.003227,0.003648,0.006921
204,1.289335,1.280421,0.007357,0.002929,0.006857
205,1.390636,1.381912,0.005045,0.004446,0.006825
206,1.405482,1.395563,0.012178,0.003502,0.006783
207,1.361876,1.352044,0.011892,0.003511,0.006752
208,1.337841,1.329764,0.003179,0.003637,0.006714
209,1.338636,1.328540,0.014103,0.002983,0.006679
210,1.347852,1.339322,0.004578,0.004803,0.006654
211,1.301172,1.292131,0.009196,0.002917,0.006618
212,1.402414,1.394230,0.003346,0.004652,0.006585
213,1.409748,1.401843,0.003274,0.003485,0.006554
214,1.338192,1.330186,0.003183,0.004230,0.006524
215,1.379702,1.370931,0.007410,0.003966,0.006496
216,1.328654,1.320439,0.003959,0.004769,0.006470
217,1.290950,1.282710,0.005481,0.003515,0.006441
218,1.222350,1.213079,0.011068,0.003235,0.006411
219,1.309054,1.301792,0.001005,0.003389,0.006383
220,1.386751,1.377689,0.008160,0.005387,0.006352
221,1.359091,1.350792,0.005284,0.004566,0.006329
222,1.417684,1.407181,0.017439,0.003564,0.006303
223,1.400471,1.392435,0.004840,0.003946,0.006278
224,1.333768,1.325293,0.007832,0.003281,0.006252
225,1.328867,1.319966,0.008704,0.004644,0.006231
226,1.344492,1.335812,0.007766,0.004619,0.006203
227,1.300388,1.292737,0.003960,0.003414,0.006177
228,1.319316,1.311606,0.004144,0.003649,0.006151
229,1.279460,1.271843,0.003989,0.003462,0.006127
230,1.356182,1.348775,0.002341,0.004186,0.006101
231,1.364150,1.354994,0.010342,0.005039,0.006079
232,1.315884,1.307850,0.003792,0.006115,0.006053
233,1.300779,1.293041,0.005331,0.003213,0.006029
234,1.336347,1.328875,0.002630,0.004717,0.006002
235,1.313999,1.305711,0.007937,0.003565,0.005987
236,1.255385,1.247950,0.004770,0.002603,0.005961
237,1.401956,1.393736,0.005258,0.006165,0.005936
238,1.333710,1.326239,0.004299,0.003488,0.005913
239,1.294637,1.286823,0.006414,0.003208,0.005890
240,1.221958,1.213884,0.007180,0.003793,0.005880
241,1.240418,1.232996,0.003197,0.004529,0.005877
242,1.266274,1.257463,0.010991,0.003877,0.005837
243,1.323591,1.315010,0.007639,0.006225,0.005808
244,1.250823,1.242366,0.009554,0.003753,0.005796
245,1.245646,1.238281,0.003371,0.004452,0.005801
246,1.308833,1.300493,0.007431,0.005421,0.005769
247,1.316609,1.308915,0.003684,0.006160,0.005725
248,1.280625,1.272314,0.008527,0.004509,0.005704
249,1.307810,1.299722,0.006316,0.005714,0.005682
250,1.197732,1.190094,0.005779,0.004128,0.005657
251,1.310427,1.302234,0.007134,0.005603,0.005645
252,1.253470,1.246330,0.002825,0.004614,0.005653
253,1.335249,1.326574,0.008984,0.006014,0.005676
254,1.334794,1.326700,0.006708,0.005728,0.005606
255,1.187097,1.179631,0.005933,0.003606,0.005559
256,1.257777,1.250208,0.004875,0.005276,0.005539
257,1.295547,1.288124,0.004742,0.004801,0.005515
258,1.272470,1.265481,0.002325,0.005219,0.005481
259,1.283507,1.275936,0.006000,0.004553,0.005460
260,1.194921,1.188045,0.003811,0.003340,0.005445
261,1.259277,1.251564,0.006844,0.004600,0.005424
262,1.259459,1.252304,0.002989,0.005789,0.005400
263,1.299079,1.292028,0.002910,0.005463,0.005376
264,1.253801,1.246572,0.005169,0.004196,0.005357
265,1.254824,1.247624,0.004932,0.004376,0.005338
266,1.350239,1.342919,0.001697,0.008293,0.005322
267,1.327180,1.319712,0.003302,0.007530,0.005302
268,1.291522,1.284530,0.003764,0.004789,0.005281
269,1.317860,1.310883,0.003475,0.005103,0.005262
270,1.183174,1.177087,0.000856,0.003357,0.005245
271,1.222874,1.215179,0.007909,0.004434,0.005227
272,1.355443,1.347011,0.009348,0.006767,0.005209
273,1.375089,1.367528,0.003696,0.008150,0.005192
274,1.304813,1.298053,0.002948,0.004978,0.005175
275,1.303282,1.295146,0.009311,0.005572,0.005160
276,1.191048,1.184456,0.003692,0.003507,0.005152
277,1.195350,1.188537,0.004423,0.003835,0.005161
278,1.319624,1.312272,0.004498,0.006466,0.005160
279,1.344161,1.336821,0.004127,0.006971,0.005120
280,1.273934,1.266581,0.006231,0.004927,0.005121
281,1.338755,1.330644,0.007880,0.007311,0.005072
282,1.236379,1.228915,0.007496,0.004596,0.005045
283,1.288882,1.280792,0.009997,0.005313,0.005028
284,1.275781,1.268977,0.003945,0.005038,0.005007
285,1.247716,1.241030,0.004275,0.004220,0.004987
286,1.391635,1.384198,0.005419,0.006928,0.004968
287,1.299660,1.292585,0.004866,0.005770,0.004948
288,1.369380,1.362599,0.001956,0.007294,0.004931
289,1.235936,1.229189,0.004869,0.004283,0.004916
290,1.294581,1.287594,0.005791,0.004656,0.004898
291,1.347752,1.339944,0.008992,0.005650,0.004880
292,1.256869,1.250409,0.003873,0.004097,0.004866
293,1.291585,1.285173,0.002619,0.005168,0.004855
294,1.306436,1.299384,0.005431,0.005555,0.004855
295,1.249089,1.242528,0.004140,0.004437,0.004846
296,1.359353,1.352014,0.003917,0.008697,0.004817
297,1.253424,1.246855,0.004629,0.004261,0.004791
298,1.257787,1.250643,0.007444,0.004380,0.004779
299,1.268377,1.261238,0.006374,0.005547,0.004756
300,1.369391,1.360423,0.013615,0.007501,0.004744
301,1.264235,1.257839,0.003056,0.005283,0.004728
302,1.243950,1.237583,0.003340,0.004956,0.004708
303,1.313873,1.305888,0.010774,0.005673,0.004696
304,1.204596,1.196897,0.011583,0.003498,0.004682
305,1.249171,1.241718,0.008993,0.004950,0.004665
306,1.353843,1.345168,0.012680,0.007448,0.004650
307,1.218051,1.211706,0.003424,0.005114,0.004638
308,1.255170,1.249032,0.003051,0.004525,0.004623
309,1.349275,1.342773,0.001942,0.007500,0.004613
310,1.161407,1.155269,0.004331,0.003214,0.004630
311,1.227052,1.219327,0.010586,0.004599,0.004688
312,1.250390,1.244310,0.003382,0.004067,0.004591
313,1.313288,1.306261,0.006128,0.006048,0.004592
314,1.257808,1.251622,0.003323,0.004868,0.004548
315,1.314393,1.306654,0.010015,0.006024,0.004531
316,1.323758,1.315606,0.012152,0.005983,0.004525
317,1.288868,1.282190,0.005228,0.005545,0.004524
318,1.216702,1.210160,0.005267,0.004792,0.004531
319,1.256914,1.250401,0.005200,0.004813,0.004510
320,1.169788,1.162168,0.012320,0.003387,0.004479
321,1.273985,1.267752,0.004191,0.004721,0.004450
322,1.274490,1.268158,0.004459,0.005016,0.004438
323,1.250950,1.245178,0.002773,0.003974,0.004423
324,1.296206,1.290099,0.003134,0.005373,0.004406
325,1.320232,1.313450,0.006159,0.005782,0.004394
326,1.228478,1.222396,0.004915,0.003607,0.004377
327,1.303639,1.297443,0.003291,0.005875,0.004363
328,1.310643,1.303641,0.007681,0.005573,0.004351
329,1.203031,1.197462,0.002045,0.004113,0.004337
330,1.158217,1.152639,0.002967,0.003294,0.004325
331,1.271165,1.264431,0.007588,0.004517,0.004313
332,1.260425,1.254302,0.004428,0.004680,0.004301
333,1.253283,1.247183,0.004764,0.004287,0.004290
334,1.357059,1.350643,0.003627,0.007072,0.004277
335,1.249998,1.242652,0.011368,0.004022,0.004268
336,1.266269,1.260375,0.002998,0.005169,0.004261
337,1.337677,1.331345,0.005111,0.005296,0.004251
338,1.268089,1.261605,0.005785,0.005478,0.004231
339,1.420478,1.413815,0.005128,0.007096,0.004217
340,1.336744,1.330392,0.003983,0.006742,0.004207
341,1.265312,1.259905,0.001836,0.004184,0.004203
342,1.249952,1.243758,0.005646,0.004229,0.004219
343,1.203688,1.198040,0.003378,0.003898,0.004193
344,1.301981,1.295521,0.006270,0.005224,0.004161
345,1.292962,1.285250,0.012984,0.004847,0.004146
346,1.335659,1.329199,0.004826,0.006803,0.004135
347,1.220635,1.215081,0.003337,0.003855,0.004116
348,1.333308,1.327262,0.004895,0.004829,0.004101
349,1.248368,1.242092,0.006410,0.004516,0.004091
350,1.317620,1.310291,0.011335,0.004931,0.004076
351,1.304300,1.297140,0.009587,0.005909,0.004060
352,1.218650,1.212709,0.004625,0.004838,0.004048
353,1.261377,1.255609,0.002949,0.005707,0.004037
354,1.302408,1.295932,0.005940,0.006322,0.004023
355,1.233704,1.228509,0.001850,0.004072,0.004011
356,1.294694,1.288332,0.006362,0.005421,0.004005
357,1.287376,1.280865,0.008208,0.004330,0.004003
358,1.315372,1.309119,0.005281,0.006054,0.003985
359,1.216266,1.210664,0.003840,0.004328,0.003968
360,1.150811,1.140444,0.027188,0.004919,0.003945
361,1.159808,1.149196,0.028494,0.004818,0.003950
362,1.134621,1.126648,0.014136,0.005392,0.004067
363,0.999192,0.990840,0.018479,0.003097,0.004037
364,1.052850,1.045048,0.016325,0.002977,0.003942
365,1.203850,1.194626,0.021470,0.004962,0.003938
366,1.078457,1.069082,0.024373,0.002743,0.003951
367,1.121826,1.112512,0.022927,0.004295,0.003870
368,1.120273,1.111122,0.021551,0.004909,0.003859
369,1.072797,1.063218,0.022522,0.006244,0.003825
370,1.193037,1.184166,0.018976,0.006312,0.003813
371,1.050274,1.041086,0.023109,0.003803,0.003805
372,1.112696,1.103362,0.021811,0.005922,0.003787
373,1.080086,1.071511,0.018853,0.005174,0.003770
374,1.153688,1.143688,0.026210,0.005009,0.003756
375,1.129300,1.118230,0.031576,0.005071,0.003741
376,1.145146,1.136521,0.020478,0.004007,0.003728
377,1.133008,1.123372,0.023721,0.005889,0.003714
378,1.206816,1.196224,0.030512,0.003951,0.003700
379,1.118273,1.110472,0.016777,0.003774,0.003690
380,1.154803,1.145258,0.025646,0.003678,0.003680
381,1.196293,1.187651,0.020909,0.003952,0.003670
382,1.185415,1.177517,0.017097,0.004102,0.003658
383,1.118986,1.109972,0.022834,0.004002,0.003647
384,1.036644,1.029004,0.017075,0.002944,0.003636
385,1.062359,1.052939,0.025345,0.003616,0.003627
386,1.172672,1.163021,0.025555,0.004592,0.003622
387,1.103351,1.095365,0.017775,0.004025,0.003626
388,1.110299,1.101649,0.020765,0.004340,0.003629
389,1.062185,1.053645,0.021136,0.003620,0.003589
390,1.145005,1.135060,0.026599,0.005227,0.003580
391,1.082324,1.075402,0.012515,0.004288,0.003561
392,1.129885,1.119893,0.027042,0.005147,0.003554
393,1.244171,1.234105,0.028072,0.004568,0.003538
394,1.104804,1.095492,0.024019,0.004905,0.003527
395,1.177431,1.168838,0.020696,0.004687,0.003517
396,1.209019,1.198064,0.031194,0.006055,0.003505
397,1.208612,1.197248,0.033439,0.005915,0.003493
398,1.131428,1.121247,0.028212,0.005275,0.003483
399,1.098439,1.089591,0.023413,0.003463,0.003473
400,1.139759,1.131552,0.019429,0.004298,0.003461
401,1.145893,1.138421,0.015653,0.004448,0.003451
402,1.136676,1.125944,0.031071,0.005378,0.003442
403,1.117123,1.109266,0.018192,0.003931,0.003432
404,1.116638,1.109523,0.013670,0.004772,0.003426
405,1.165021,1.155651,0.025230,0.004441,0.003436
406,1.059727,1.051337,0.021084,0.003581,0.003458
407,1.077035,1.069516,0.016960,0.003591,0.003409
408,1.055406,1.046735,0.023559,0.002797,0.003400
409,1.104257,1.094737,0.026307,0.004340,0.003391
410,1.042466,1.034974,0.016378,0.004004,0.003415
411,1.169780,1.159061,0.032807,0.003917,0.003374
412,1.215723,1.206336,0.024303,0.005849,0.003356
413,1.112161,1.103557,0.022034,0.004289,0.003339
414,0.957752,0.950058,0.019411,0.002410,0.003329
415,1.126825,1.117600,0.025293,0.004205,0.003325
416,1.071251,1.062775,0.021702,0.003953,0.003346
417,1.089329,1.079658,0.027691,0.003891,0.003355
418,1.124832,1.116289,0.020873,0.005424,0.003284
419,1.227521,1.217825,0.026357,0.005652,0.003294
420,0.954368,0.946084,0.022469,0.002596,0.003270
421,1.101797,1.092162,0.027448,0.004459,0.003253
422,1.086643,1.077719,0.023571,0.004800,0.003251
423,1.104851,1.096682,0.019754,0.004873,0.003244
424,1.093431,1.083604,0.029098,0.003887,0.003230
425,1.224863,1.216391,0.020962,0.005308,0.003219
426,1.098997,1.090842,0.020226,0.004491,0.003212
427,1.002874,0.994075,0.025361,0.002606,0.003206
428,1.151755,1.141725,0.029010,0.005141,0.003200
429,1.022743,1.015040,0.019506,0.003060,0.003190
430,1.126501,1.117123,0.026118,0.004865,0.003181
431,1.113288,1.104770,0.020779,0.005933,0.003175
432,1.114842,1.107256,0.017836,0.004249,0.003169
433,1.175689,1.167524,0.019686,0.005333,0.003161
434,1.107631,1.099142,0.022505,0.004178,0.003152
435,1.164420,1.155150,0.025329,0.005295,0.003145
436,1.118792,1.111242,0.018512,0.003550,0.003138
437,1.112131,1.103928,0.021175,0.004179,0.003132
438,1.292473,1.282823,0.027477,0.005151,0.003124
439,1.121659,1.112506,0.025914,0.004271,0.003116
440,1.169087,1.161762,0.016430,0.004648,0.003109
441,1.098830,1.092207,0.013197,0.004402,0.003103
442,1.045412,1.037991,0.017675,0.003949,0.003096
443,1.049724,1.042026,0.019628,0.003421,0.003089
444,1.151553,1.143127,0.021454,0.005270,0.003082
445,1.219123,1.208376,0.032096,0.006263,0.003075
446,1.123096,1.114703,0.020670,0.005950,0.003069
447,1.179399,1.168596,0.033547,0.005155,0.003063
448,1.079055,1.071107,0.020553,0.003886,0.003060
449,1.127305,1.120346,0.014132,0.005376,0.003057
450,1.093030,1.085607,0.017416,0.004450,0.003049
451,1.090684,1.080784,0.030673,0.003597,0.003046
452,1.105260,1.098153,0.015827,0.004205,0.003100
453,1.202791,1.192977,0.029782,0.003933,0.003071
454,1.058279,1.050730,0.017876,0.004647,0.003045
455,1.188123,1.179914,0.020409,0.005490,0.003030
456,1.193407,1.182385,0.034630,0.005387,0.003019
457,1.123723,1.116861,0.015260,0.003957,0.003019
458,1.089744,1.082605,0.016362,0.004302,0.003006
459,1.106765,1.099163,0.019713,0.003377,0.002984
460,1.107152,1.100027,0.016112,0.004601,0.002982
461,1.233031,1.224461,0.022260,0.005753,0.002968
462,1.235338,1.226796,0.022021,0.005875,0.002963
463,1.057482,1.049894,0.018820,0.004339,0.002956
464,1.083551,1.075418,0.020782,0.005149,0.002947
465,1.094882,1.086476,0.022755,0.004548,0.002945
466,1.125093,1.115010,0.030978,0.004721,0.002944
467,1.133965,1.125330,0.023669,0.004699,0.002962
468,1.108535,1.102033,0.012486,0.005104,0.002984
469,1.091828,1.084902,0.017476,0.002498,0.002931
470,1.068644,1.061157,0.019072,0.003718,0.002929
471,1.032317,1.024889,0.018828,0.003730,0.002915
472,1.202937,1.194592,0.021889,0.005297,0.002908
473,1.149065,1.138584,0.033870,0.004029,0.002901
474,1.080174,1.072467,0.019421,0.004640,0.002895
475,1.093508,1.086778,0.014944,0.004257,0.002889
476,1.177875,1.169384,0.022926,0.005109,0.002884
477,1.151001,1.141693,0.027541,0.004606,0.002879
478,1.073843,1.066379,0.018331,0.004620,0.002873
479,1.208746,1.200510,0.020209,0.006628,0.002869
480,1.214324,1.207567,0.008819,0.010633,0.002866
481,1.259663,1.253561,0.004193,0.011839,0.002896
482,1.317225,1.310120,0.007224,0.012901,0.003080
483,1.332091,1.324267,0.010157,0.013922,0.003008
484,1.178450,1.171170,0.011548,0.010501,0.002871
485,1.229989,1.222520,0.010743,0.012341,0.002853
486,1.307527,1.299555,0.011573,0.014058,0.002846
487,1.313929,1.307486,0.004995,0.013034,0.002837
488,1.223566,1.217198,0.006028,0.011680,0.002826
489,1.165621,1.158390,0.012867,0.009221,0.002813
490,1.279250,1.272518,0.007556,0.012094,0.002802
491,1.290038,1.282040,0.012642,0.013355,0.002798
492,1.145813,1.140020,0.005328,0.009652,0.002797
493,1.237390,1.228662,0.017910,0.011740,0.002799
494,1.375607,1.368161,0.007524,0.015680,0.002805
495,1.158525,1.152864,0.005079,0.009113,0.002822
496,1.249537,1.243706,0.004419,0.010728,0.002801
497,1.304834,1.296924,0.012238,0.013366,0.002789
498,1.279763,1.273305,0.005271,0.013100,0.002783
499,1.370893,1.364901,0.001779,0.014269,0.002783
500,1.222756,1.214502,0.015405,0.012000,0.002773
501,1.246947,1.239768,0.011672,0.010371,0.002771
502,1.319214,1.311363,0.011584,0.013821,0.002769
503,1.236393,1.229135,0.010710,0.011751,0.002766
504,1.345970,1.337615,0.012669,0.015294,0.002762
505,1.255001,1.246766,0.015242,0.012150,0.002757
506,1.202793,1.194357,0.017173,0.011244,0.002752
507,1.161494,1.155523,0.007821,0.008293,0.002748
508,1.186494,1.179969,0.009536,0.009364,0.002745
509,1.291945,1.284379,0.010421,0.013702,0.002741
510,1.309192,1.303541,0.002507,0.012058,0.002738
511,1.300192,1.293367,0.007034,0.013423,0.002734
512,1.233204,1.225831,0.013071,0.010145,0.002731
513,1.317696,1.310038,0.011699,0.012950,0.002727
514,1.246598,1.238769,0.013238,0.012277,0.002726
515,1.224122,1.217939,0.005955,0.011312,0.002730
516,1.184595,1.176172,0.017086,0.011264,0.002753
