step,loss,seg,ap,cp,gate
151,1.333471,1.322781,0.004743,0.002828,0.009176
152,1.321299,1.310314,0.006031,0.003183,0.009142
153,1.283769,1.273507,0.003313,0.002589,0.009082
154,1.302149,1.291972,0.002145,0.003582,0.009032
155,1.254343,1.243680,0.005533,0.002572,0.009042
156,1.262993,1.251848,0.007853,0.003133,0.008948
157,1.343856,1.333756,0.003515,0.002438,0.008909
158,1.222560,1.211950,0.004998,0.003747,0.008861
159,1.367880,1.356206,0.010533,0.003882,0.008791
160,1.437827,1.426995,0.008190,0.002402,0.008714
161,1.299177,1.289570,0.000717,0.004014,0.008661
162,1.455591,1.443070,0.016587,0.003011,0.008601
163,1.406077,1.393454,0.017388,0.002962,0.008553
164,1.290398,1.279760,0.007670,0.003032,0.008498
165,1.230379,1.220820,0.002362,0.003180,0.008451
166,1.265230,1.254569,0.007958,0.003358,0.008398
167,1.406382,1.396526,0.003335,0.004222,0.008345
168,1.291161,1.280988,0.005947,0.003438,0.008296
169,1.266965,1.257619,0.002669,0.002799,0.008252
170,1.370350,1.360418,0.005084,0.003611,0.008193
171,1.366250,1.355623,0.008390,0.003994,0.008150
172,1.247922,1.237665,0.007556,0.003208,0.008104
173,1.365368,1.355666,0.004183,0.004051,0.008056
174,1.220286,1.210058,0.009206,0.001885,0.008009
175,1.251255,1.242264,0.002790,0.002341,0.007964
176,1.264130,1.254783,0.004323,0.002828,0.007917
177,1.285148,1.276072,0.001906,0.004101,0.007874
178,1.283563,1.272301,0.012980,0.004187,0.007829
179,1.292390,1.279476,0.020808,0.004826,0.007787
180,1.378715,1.369411,0.003512,0.004303,0.007741
181,1.344185,1.335304,0.000676,0.005238,0.007698
182,1.302889,1.293259,0.006673,0.003188,0.007658
183,1.440954,1.431529,0.006099,0.002962,0.007613
184,1.367796,1.356237,0.016114,0.003814,0.007573
185,1.260556,1.251341,0.005649,0.002734,0.007539
186,1.362988,1.353402,0.006459,0.004002,0.007494
187,1.342059,1.333019,0.002755,0.005158,0.007457
188,1.347667,1.337903,0.007178,0.004560,0.007416
189,1.423457,1.412580,0.014663,0.002845,0.007376
190,1.397523,1.386847,0.013741,0.002944,0.007340
191,1.334485,1.325707,0.003336,0.004009,0.007309
192,1.329797,1.320644,0.005390,0.004030,0.007269
193,1.341110,1.332279,0.003886,0.004076,0.007239
194,1.368253,1.356977,0.016831,0.003603,0.007189
195,1.283702,1.274780,0.004267,0.004508,0.007167
196,1.304273,1.295988,0.002116,0.003680,0.007125
197,1.360858,1.349814,0.016625,0.002983,0.007122
198,1.327485,1.316430,0.017502,0.002146,0.007125
199,1.379886,1.371344,0.003487,0.003951,0.007054
200,1.290158,1.280801,0.008188,0.003600,0.006999
201,1.308517,1.299778,0.006561,0.002320,0.006963
202,1.373538,1.364111,0.008328,0.004200,0.006921
203,1.311226,1.302963,0.003227,0.003648,0.006889
204,1.289331,1.280421,0.007357,0.002929,0.006853
205,1.390633,1.381912,0.005045,0.004446,0.006822
206,1.405491,1.395563,0.012178,0.003502,0.006792
207,1.361920,1.352044,0.011892,0.003511,0.006796
208,1.337907,1.329764,0.003179,0.003637,0.006781
209,1.338663,1.328540,0.014103,0.002983,0.006706
210,1.347886,1.339322,0.004578,0.004803,0.006687
211,1.301202,1.292131,0.009196,0.002917,0.006649
212,1.402435,1.394230,0.003346,0.004652,0.006606
213,1.409773,1.401843,0.003274,0.003485,0.006579
214,1.338218,1.330186,0.003183,0.004230,0.006550
215,1.379723,1.370931,0.007410,0.003966,0.006516
216,1.328671,1.320439,0.003959,0.004769,0.006486
217,1.290964,1.282710,0.005481,0.003515,0.006455
218,1.222366,1.213079,0.011068,0.003235,0.006427
219,1.309069,1.301792,0.001005,0.003389,0.006398
220,1.386766,1.377689,0.008160,0.005387,0.006367
221,1.359104,1.350792,0.005284,0.004566,0.006342
222,1.417696,1.407181,0.017439,0.003564,0.006314
223,1.400484,1.392435,0.004840,0.003946,0.006291
224,1.333783,1.325293,0.007832,0.003281,0.006267
225,1.328880,1.319966,0.008704,0.004644,0.006244
226,1.344506,1.335812,0.007766,0.004619,0.006217
227,1.300399,1.292737,0.003960,0.003414,0.006187
228,1.319326,1.311606,0.004144,0.003649,0.006161
229,1.279468,1.271843,0.003989,0.003462,0.006135
230,1.356192,1.348775,0.002341,0.004186,0.006111
231,1.364158,1.354994,0.010342,0.005039,0.006088
232,1.315895,1.307850,0.003792,0.006115,0.006063
233,1.300788,1.293041,0.005331,0.003213,0.006038
234,1.336357,1.328875,0.002630,0.004717,0.006013
235,1.314008,1.305711,0.007937,0.003565,0.005996
236,1.255395,1.247950,0.004770,0.002603,0.005971
237,1.401966,1.393736,0.005258,0.006165,0.005946
238,1.333720,1.326239,0.004299,0.003488,0.005923
239,1.294650,1.286823,0.006414,0.003208,0.005903
240,1.187800,1.174437,0.032684,0.004722,0.005881
241,1.213860,1.201596,0.028043,0.003966,0.005861
242,1.158811,1.142969,0.044949,0.005090,0.005834
243,1.359840,1.347820,0.025109,0.005921,0.005814
244,1.138405,1.123275,0.041788,0.004905,0.005792
245,1.210853,1.196216,0.041368,0.002974,0.005768
246,1.218670,1.204435,0.038229,0.004188,0.005752
247,1.347289,1.329353,0.057939,0.003100,0.005728
248,1.280459,1.266298,0.037670,0.004511,0.005725
249,1.134799,1.121547,0.034247,0.003383,0.005727
250,1.154749,1.138505,0.048629,0.003906,0.005737
251,1.226545,1.210935,0.044563,0.004671,0.005763
252,1.131848,1.121759,0.018408,0.003625,0.005683
253,1.286859,1.272579,0.038436,0.004807,0.005631
254,1.369264,1.360772,0.009277,0.005185,0.005600
255,1.166265,1.152387,0.037517,0.003966,0.005581
256,1.369803,1.355880,0.037621,0.004263,0.005546
257,1.314623,1.303052,0.024730,0.005511,0.005523
258,1.219515,1.201395,0.058302,0.004801,0.005500
259,1.275043,1.262114,0.033471,0.003755,0.005484
260,1.147343,1.135249,0.029993,0.003153,0.005464
261,1.221427,1.209627,0.028040,0.003700,0.005452
262,1.276393,1.260507,0.048172,0.004046,0.005442
263,1.274261,1.262216,0.028474,0.004695,0.005411
264,1.221681,1.207267,0.040325,0.004814,0.005386
265,1.213233,1.199252,0.039012,0.004072,0.005365
266,1.311382,1.297240,0.039695,0.004290,0.005345
267,1.292420,1.275680,0.052407,0.004678,0.005323
268,1.282196,1.269428,0.032934,0.004399,0.005301
269,1.285248,1.271288,0.037580,0.005795,0.005285
270,1.186857,1.172261,0.042757,0.003893,0.005267
271,1.199607,1.184436,0.046345,0.003258,0.005250
272,1.423547,1.406752,0.054737,0.003086,0.005231
273,1.398337,1.385928,0.030241,0.005734,0.005214
274,1.207720,1.195492,0.030397,0.004756,0.005197
275,1.363276,1.350206,0.035297,0.004177,0.005174
276,1.165916,1.154504,0.027724,0.003512,0.005164
277,1.205574,1.193109,0.032419,0.004179,0.005145
278,1.240492,1.226544,0.040711,0.003354,0.005135
279,1.317721,1.300950,0.052787,0.005513,0.005111
280,1.173477,1.157944,0.047122,0.005013,0.005106
281,1.376049,1.361451,0.043629,0.003981,0.005076
282,1.228435,1.209642,0.064597,0.004060,0.005062
283,1.250099,1.239931,0.020583,0.005048,0.005042
284,1.207918,1.196094,0.029542,0.004460,0.005024
285,1.185558,1.166250,0.068589,0.002916,0.005007
286,1.289127,1.275590,0.037276,0.005465,0.004989
287,1.349795,1.334542,0.046711,0.004689,0.004972
288,1.305675,1.293620,0.031622,0.003863,0.004957
289,1.233779,1.222554,0.027665,0.003764,0.004939
290,1.214439,1.203948,0.024561,0.003260,0.004927
291,1.210049,1.190215,0.070463,0.004142,0.004913
292,1.133117,1.120063,0.036453,0.004256,0.004912
293,1.185232,1.174869,0.024168,0.003193,0.004891
294,1.357888,1.340999,0.057063,0.003029,0.004871
295,1.172555,1.157906,0.045223,0.003783,0.004848
296,1.261282,1.247396,0.039236,0.006016,0.004836
297,1.205014,1.194635,0.024628,0.003170,0.004820
298,1.224527,1.211416,0.037435,0.004099,0.004803
299,1.204248,1.189797,0.044807,0.003500,0.004790
300,1.319999,1.307297,0.033706,0.005948,0.004772
301,1.287682,1.276440,0.028032,0.004384,0.004758
302,1.234929,1.220825,0.043036,0.003772,0.004743
303,1.320007,1.306611,0.039963,0.003377,0.004728
304,1.197199,1.186564,0.024901,0.004699,0.004715
305,1.346640,1.334251,0.034196,0.004253,0.004699
306,1.331806,1.318351,0.038106,0.005745,0.004685
307,1.140393,1.128588,0.030651,0.005007,0.004673
308,1.237286,1.227159,0.022814,0.004522,0.004660
309,1.289643,1.276837,0.036592,0.004168,0.004653
310,1.092734,1.082303,0.025783,0.003039,0.004667
311,1.169494,1.155168,0.043967,0.003915,0.004750
312,1.234646,1.222720,0.031866,0.004339,0.004685
313,1.366712,1.349271,0.059006,0.005063,0.004627
314,1.179205,1.164798,0.044758,0.004315,0.004592
315,1.374439,1.356514,0.061925,0.004785,0.004583
316,1.273070,1.252332,0.074431,0.006432,0.004565
317,1.297948,1.287157,0.026240,0.004954,0.004552
318,1.092316,1.081286,0.027248,0.005246,0.004531
319,1.233827,1.222258,0.031979,0.003297,0.004513
320,1.187976,1.177827,0.024217,0.004020,0.004501
321,1.177353,1.165339,0.034405,0.003223,0.004488
322,1.261363,1.249384,0.032384,0.005153,0.004472
323,1.230632,1.221640,0.018795,0.003873,0.004458
324,1.233188,1.218374,0.047453,0.004391,0.004445
325,1.362399,1.345080,0.059289,0.005150,0.004432
326,1.157688,1.145866,0.033245,0.003784,0.004416
327,1.261131,1.250362,0.026072,0.005749,0.004404
328,1.381874,1.367936,0.044807,0.002922,0.004391
329,1.206403,1.197086,0.021035,0.003642,0.004382
330,1.114034,1.103046,0.029186,0.003891,0.004372
331,1.267519,1.257547,0.023847,0.004225,0.004359
332,1.330899,1.320572,0.024505,0.005380,0.004350
333,1.291896,1.282562,0.020216,0.004650,0.004361
334,1.298173,1.285995,0.034973,0.004025,0.004379
335,1.244608,1.228149,0.055805,0.004849,0.004329
336,1.246758,1.234007,0.038146,0.004065,0.004310
337,1.237073,1.227867,0.018515,0.006048,0.004293
338,1.250235,1.236584,0.043078,0.003793,0.004277
339,1.354618,1.343283,0.030014,0.005350,0.004262
340,1.348779,1.336739,0.034179,0.004771,0.004250
341,1.138187,1.117830,0.076732,0.003869,0.004237
342,1.347706,1.331691,0.054127,0.004833,0.004223
343,1.196560,1.184194,0.037109,0.003668,0.004211
344,1.284475,1.267604,0.060103,0.003265,0.004198
345,1.262567,1.251619,0.029020,0.004791,0.004187
346,1.260998,1.247811,0.041079,0.003986,0.004174
347,1.195135,1.178264,0.060139,0.003401,0.004163
348,1.426323,1.417860,0.016636,0.004936,0.004149
349,1.247124,1.235894,0.031210,0.004243,0.004140
350,1.367520,1.351924,0.053232,0.004118,0.004126
351,1.346146,1.332022,0.043329,0.006710,0.004116
352,1.196636,1.179041,0.062962,0.004487,0.004105
353,1.251363,1.237969,0.041037,0.005472,0.004092
354,1.316441,1.299514,0.060377,0.003853,0.004082
355,1.185330,1.174214,0.031269,0.003967,0.004069
356,1.212440,1.200096,0.037568,0.003874,0.004056
357,1.248243,1.237210,0.030459,0.004503,0.004041
358,1.322927,1.303531,0.072593,0.004236,0.004030
359,1.259403,1.249090,0.028134,0.003337,0.004018
360,1.270243,1.264801,0.003030,0.004103,0.004016
361,1.298625,1.292296,0.006253,0.005263,0.004026
362,1.303483,1.297579,0.003044,0.006399,0.004016
363,1.153061,1.147920,0.001762,0.003826,0.004023
364,1.183917,1.178414,0.003642,0.003544,0.004066
365,1.287560,1.281536,0.004439,0.005900,0.003957
366,1.189577,1.184219,0.002989,0.003995,0.003961
367,1.266304,1.259361,0.009976,0.005065,0.003935
368,1.300924,1.295129,0.003585,0.005835,0.003911
369,1.372252,1.366188,0.004498,0.006363,0.003892
370,1.327424,1.321138,0.005296,0.006670,0.003893
371,1.289612,1.283805,0.004073,0.005259,0.003941
372,1.315855,1.309893,0.004136,0.006087,0.003917
373,1.266901,1.261315,0.002711,0.005962,0.003852
374,1.302219,1.296232,0.005194,0.005616,0.003825
375,1.289562,1.282936,0.008580,0.005446,0.003820
376,1.250063,1.243945,0.007343,0.004242,0.003801
377,1.298758,1.293091,0.003725,0.005708,0.003781
378,1.310924,1.305557,0.002773,0.005230,0.003767
379,1.254690,1.249231,0.004037,0.004474,0.003757
380,1.256376,1.250837,0.004520,0.004450,0.003746
381,1.345883,1.339861,0.005644,0.005802,0.003733
382,1.291053,1.285502,0.004725,0.004430,0.003720
383,1.228272,1.222511,0.006248,0.003975,0.003716
384,1.204596,1.199522,0.002646,0.003988,0.003747
385,1.233454,1.227878,0.005129,0.004172,0.003716
386,1.214976,1.209983,0.003008,0.003559,0.003680
387,1.230294,1.225176,0.002823,0.004420,0.003668
388,1.311918,1.306666,0.002983,0.004983,0.003659
389,1.239530,1.233560,0.007608,0.004056,0.003637
390,1.433303,1.425939,0.011733,0.006962,0.003625
391,1.247955,1.242811,0.003183,0.004449,0.003617
392,1.323424,1.317712,0.005254,0.005276,0.003606
393,1.303606,1.297361,0.008347,0.004921,0.003591
394,1.365995,1.359753,0.006155,0.007155,0.003580
395,1.319847,1.313454,0.008306,0.005808,0.003570
396,1.387426,1.381580,0.004158,0.007265,0.003561
397,1.351865,1.345833,0.005312,0.007101,0.003549
398,1.238265,1.233050,0.003390,0.004993,0.003538
399,1.328685,1.323297,0.003102,0.006133,0.003541
400,1.278241,1.272815,0.004354,0.004636,0.003628
401,1.239397,1.233871,0.005412,0.004210,0.003602
402,1.346571,1.339658,0.010531,0.006408,0.003525
403,1.308501,1.302758,0.006279,0.004819,0.003523
404,1.255146,1.249789,0.004164,0.005183,0.003488
405,1.355067,1.348921,0.009188,0.004220,0.003464
406,1.254543,1.249010,0.005548,0.004853,0.003453
407,1.255354,1.250666,0.002444,0.003773,0.003445
408,1.217518,1.212408,0.003535,0.004845,0.003434
409,1.238534,1.232268,0.009801,0.004426,0.003420
410,1.263354,1.258104,0.003379,0.005823,0.003409
411,1.289555,1.284265,0.004037,0.005418,0.003399
412,1.328425,1.322700,0.005914,0.005764,0.003389
413,1.252475,1.247081,0.004609,0.005467,0.003379
414,1.202385,1.197579,0.003662,0.003517,0.003370
415,1.242222,1.236939,0.004565,0.005047,0.003361
416,1.287821,1.282714,0.004085,0.004691,0.003352
417,1.217318,1.212221,0.004966,0.003803,0.003343
418,1.320884,1.313527,0.012522,0.007592,0.003334
419,1.266447,1.261049,0.004979,0.005385,0.003326
420,1.262649,1.256855,0.008138,0.004244,0.003317
421,1.309349,1.304169,0.005005,0.004353,0.003309
422,1.282957,1.277891,0.003161,0.005673,0.003300
423,1.217865,1.212629,0.005600,0.004127,0.003291
424,1.239147,1.234030,0.004900,0.004271,0.003283
425,1.329245,1.323694,0.004936,0.006427,0.003278
426,1.281907,1.276738,0.003433,0.006014,0.003280
427,1.158716,1.153501,0.006168,0.003523,0.003277
428,1.366715,1.360810,0.006486,0.006770,0.003254
429,1.305863,1.300475,0.006001,0.004694,0.003249
430,1.305086,1.300151,0.003728,0.004755,0.003238
431,1.306476,1.301303,0.002837,0.006797,0.003247
432,1.244821,1.239142,0.007402,0.004574,0.003284
433,1.307846,1.302629,0.004797,0.005109,0.003236
434,1.312858,1.307719,0.004432,0.005186,0.003216
435,1.305311,1.300558,0.001605,0.006172,0.003197
436,1.194315,1.188795,0.007191,0.004474,0.003186
437,1.258823,1.253790,0.005159,0.004118,0.003177
438,1.288662,1.282838,0.007391,0.005888,0.003168
439,1.314400,1.309452,0.002717,0.006236,0.003158
440,1.291175,1.286169,0.003488,0.005798,0.003149
441,1.257119,1.252709,0.001981,0.004366,0.003141
442,1.266726,1.261781,0.004388,0.004673,0.003133
443,1.219524,1.214744,0.004385,0.003884,0.003127
444,1.250927,1.245558,0.007078,0.004131,0.003127
445,1.276792,1.272027,0.001907,0.006122,0.003159
446,1.278916,1.273495,0.006781,0.004601,0.003144
447,1.283428,1.278248,0.005249,0.005006,0.003129
448,1.267141,1.262585,0.002980,0.004244,0.003111
449,1.304968,1.299769,0.005684,0.004779,0.003106
450,1.232542,1.228280,0.001490,0.004377,0.003089
451,1.248691,1.243701,0.004229,0.005340,0.003076
452,1.300197,1.294855,0.005008,0.006359,0.003068
453,1.271870,1.266846,0.004817,0.005011,0.003058
454,1.181103,1.176889,0.002588,0.003225,0.003051
455,1.317509,1.311978,0.007008,0.005433,0.003043
456,1.229041,1.224272,0.004132,0.004524,0.003038
457,1.215151,1.210428,0.003601,0.004860,0.003031
458,1.265972,1.261129,0.004323,0.004776,0.003023
459,1.205488,1.200466,0.006297,0.003734,0.003016
460,1.280652,1.276145,0.001782,0.005701,0.003010
461,1.351063,1.345397,0.006590,0.006719,0.003004
462,1.329077,1.323549,0.005734,0.006917,0.002998
463,1.244133,1.239629,0.002955,0.004601,0.002992
464,1.266643,1.260102,0.012801,0.004976,0.002986
465,1.284022,1.278677,0.006066,0.005753,0.002981
466,1.263944,1.258812,0.006187,0.004600,0.002975
467,1.236497,1.232366,0.001741,0.004066,0.002969
468,1.359611,1.354929,0.002322,0.006262,0.002965
469,1.247309,1.243024,0.002395,0.004235,0.002959
470,1.271691,1.266976,0.004369,0.004437,0.002954
471,1.276149,1.271989,0.001767,0.004289,0.002949
472,1.360637,1.355666,0.001993,0.008140,0.002945
473,1.196449,1.191404,0.006633,0.003853,0.002947
474,1.241216,1.236714,0.002998,0.004696,0.002963
475,1.322632,1.317353,0.005356,0.006244,0.002959
476,1.318193,1.312451,0.008278,0.005823,0.002922
477,1.253752,1.248463,0.007204,0.004612,0.002926
478,1.242267,1.237762,0.003388,0.004578,0.002912
479,1.368255,1.363154,0.003350,0.007634,0.002904
480,1.011931,1.002334,0.029157,0.004332,0.002899
481,1.122975,1.114952,0.020256,0.005356,0.002901
482,1.195712,1.186723,0.025149,0.004750,0.003010
483,1.140616,1.132305,0.021553,0.004593,0.003082
484,1.138913,1.129812,0.026147,0.004359,0.003001
485,1.128863,1.120446,0.023060,0.004107,0.002984
486,1.171659,1.163023,0.023105,0.005617,0.002892
487,1.117274,1.107574,0.027806,0.006352,0.002868
488,1.058825,1.051780,0.016434,0.004482,0.002862
489,1.114318,1.104791,0.029086,0.004306,0.002849
490,1.056755,1.047815,0.026428,0.004087,0.002837
491,1.112864,1.104538,0.021995,0.005512,0.002825
492,1.136436,1.128246,0.022514,0.004333,0.002820
493,1.119303,1.112089,0.015613,0.006356,0.002820
494,1.223459,1.215047,0.022834,0.005144,0.002817
495,1.060406,1.052982,0.019445,0.003621,0.002811
496,1.148435,1.138602,0.030281,0.004860,0.002806
497,1.177790,1.168613,0.026903,0.004960,0.002804
498,1.196922,1.188306,0.022570,0.006502,0.002802
499,1.072002,1.064428,0.019156,0.004720,0.002800
500,1.095843,1.087505,0.023752,0.003954,0.002797
501,1.113887,1.103531,0.032827,0.004978,0.002794
502,1.187782,1.179598,0.021317,0.005628,0.002794
503,1.146117,1.137679,0.023599,0.004652,0.002788
504,1.183959,1.175296,0.023750,0.005639,0.002785
505,1.142028,1.133870,0.022318,0.004565,0.002782
506,1.149606,1.140560,0.026145,0.005187,0.002779
507,1.095231,1.087001,0.023289,0.003992,0.002774
508,0.998777,0.990374,0.025421,0.002748,0.002770
509,1.259688,1.250957,0.023901,0.005922,0.002766
510,1.238591,1.229940,0.022778,0.006662,0.002763
511,1.178286,1.169420,0.027484,0.003053,0.002759
512,1.197260,1.189324,0.021300,0.004603,0.002755
513,1.242391,1.232661,0.028522,0.006372,0.002751
514,1.147566,1.140288,0.018376,0.004278,0.002747
515,1.118932,1.110968,0.021830,0.004271,0.002744
516,1.097681,1.089906,0.021641,0.003527,0.002741
